t,x,speed
135,59,39.09968
135,60,40.427353
135,61,44.44707
135,62,44.29454
135,63,42.16535
135,64,41.703037
135,65,38.81743
135,66,37.99228
135,67,36.972668
135,68,40.21617
135,69,41.14984
135,70,40.754475
135,71,40.931927
135,72,43.25701
135,73,43.452713
135,74,43.981117
135,75,36.760265
135,76,49.796165
135,77,48.752544
135,78,46.43352
135,79,45.738476
135,80,47.065014
136,0,25.857334
136,1,37.81123
136,2,32.935207
136,3,35.918312
136,4,33.982838
136,5,34.902233
136,6,31.781067
136,7,31.387447
136,8,25.840963
136,9,28.421684
136,10,32.275677
136,11,26.788076
136,12,21.887903
136,13,19.961334
136,14,30.047832
136,15,23.98163
136,16,20.894997
136,17,22.752714
136,18,18.221087
136,19,13.584166
136,20,16.297407
136,21,20.183874
136,22,18.36517
136,23,18.07229
136,24,18.082005
136,25,20.83443
136,26,23.217026
136,27,26.768932
136,28,27.3942
136,29,31.493668
136,30,29.103397
136,31,25.190788
136,32,25.935053
136,33,25.652771
136,34,25.154104
136,35,24.144
136,36,26.572514
136,37,28.90762
136,38,29.778706
136,39,31.72082
136,40,34.55162
136,41,33.523163
136,42,34.404472
136,43,34.625557
136,44,34.10031
136,45,34.66187
136,46,37.17726
136,47,38.058838
136,48,39.93679
136,49,40.250465
136,50,40.710827
136,51,45.719627
136,52,45.407326
136,53,42.37244
136,54,42.385902
136,55,41.878323
136,56,40.183796
136,57,39.56948
136,58,41.31435
136,59,39.756935
136,60,38.92769
136,61,42.429726
136,62,42.532356
136,63,37.75221
136,64,38.99124
136,65,40.80025
136,66,38.79586
136,67,36.631046
136,68,37.768856
136,69,37.32154
136,70,37.89187
136,71,40.149765
136,72,37.867702
136,73,40.63231
136,74,41.944263
136,75,35.639412
136,76,46.455765
136,77,45.590797
136,78,41.276527
136,79,45.62443
136,80,43.970966
137,0,46.522667
137,1,44.068333
137,2,38.34146
137,3,36.729
137,4,34.05348
137,5,30.01031
137,6,29.937317
137,7,25.56286
137,8,21.964241
137,9,13.541169
137,10,24.576277
137,11,20.66864
137,12,17.96573
137,13,12.605636
137,14,14.576298
137,15,18.161917
137,16,23.52606
137,17,25.409435
137,18,19.983135
137,19,27.931103
137,20,25.52485
137,21,24.890512
137,22,24.742666
137,23,27.652533
137,24,27.425255
137,25,27.058521
137,26,29.143911
137,27,27.413404
137,28,26.490692
137,29,22.366974
137,30,24.6491
137,31,24.367933
137,32,23.106533
137,33,27.009825
137,34,27.914541
137,35,30.47719
137,36,33.543186
137,37,33.330578
137,38,34.36545
137,39,34.239265
137,40,36.642082
137,41,35.998825
137,42,33.782467
137,43,35.14762
137,44,36.497463
137,45,35.824696
137,46,35.39937
137,47,35.231213
137,48,37.37779
137,49,35.97884
137,50,38.54306
137,51,40.62106
137,52,40.101925
137,53,38.751194
137,54,39.696728
137,55,40.60397
137,56,40.976048
137,57,38.78937
137,58,37.732113
137,59,36.77018
137,60,42.525845
137,61,42.11677
137,62,45.280113
137,63,39.073956
137,64,40.131294
137,65,40.05451
137,66,40.655827
137,67,42.385593
137,68,43.88568
137,69,43.13728
137,70,45.07571
137,71,43.886
137,72,45.591755
137,73,45.55354
137,74,43.84873
137,75,42.694355
137,76,48.702286
137,77,45.755486
137,78,43.154083
137,79,42.900932
137,80,45.64396
138,0,78.510666
138,1,36.211056
138,2,32.702232
138,3,32.757805
138,4,28.10913
138,5,29.282688
138,6,13.556974
138,7,17.966314
138,8,25.173014
138,9,15.719603
138,10,16.04726
138,11,15.778063
138,12,22.694494
138,13,23.646608
138,14,26.604258
138,15,22.625809
138,16,25.865282
138,17,28.625698
138,18,31.119188
138,19,27.260214
138,20,27.579777
138,21,29.099733
138,22,33.01837
138,23,30.356422
138,24,27.71468
138,25,27.202772
138,26,25.376335
138,27,26.748272
138,28,25.793026
138,29,25.564386
138,30,23.788816
138,31,26.736362
138,32,32.089954
138,33,32.88953
138,34,32.828564
138,35,35.743847
138,36,37.397472
138,37,36.980145
138,38,38.948616
138,39,37.041595
138,40,37.600807
138,41,37.385334
138,42,33.01394
138,43,31.852125
138,44,32.419373
138,45,35.20494
138,46,36.3704
138,47,39.393414
138,48,40.23139
138,49,39.50334
138,50,39.074635
138,51,42.4263
138,52,43.208675
138,53,37.946766
138,54,37.314503
138,55,39.67416
138,56,36.820145
138,57,33.246887
138,58,29.202196
138,59,31.23935
138,60,35.25092
138,61,36.984932
138,62,40.459705
138,63,38.409683
138,64,38.449482
138,65,39.504147
138,66,40.875443
138,67,41.764465
138,68,43.09522
138,69,44.058346
138,70,44.591824
138,71,44.22466
138,72,42.969975
138,73,47.266582
138,74,46.15303
138,75,47.046154
138,76,48.88904
138,77,45.45456
138,78,42.2983
138,79,41.901978
138,80,45.063484
139,0,44.063557
139,1,31.812
139,2,14.80367
139,3,12.156057
139,4,22.256876
139,5,10.459347
139,6,20.677156
139,7,15.190417
139,8,23.091772
139,9,22.666653
139,10,19.758524
139,11,17.952778
139,12,28.233074
139,13,29.34332
139,14,34.259155
139,15,33.457222
139,16,30.169333
139,17,30.424917
139,18,32.994408
139,19,34.307446
139,20,36.54745
139,21,34.37436
139,22,32.381535
139,23,32.584015
139,24,30.777197
139,25,28.300228
139,26,28.717777
139,27,32.772842
139,28,33.391888
139,29,30.508398
139,30,30.984058
139,31,33.258408
139,32,37.03348
139,33,37.57775
139,34,36.6347
139,35,35.95778
139,36,38.345333
139,37,38.42793
139,38,38.563168
139,39,39.83679
139,40,38.53969
139,41,38.88343
139,42,37.8155
139,43,38.356873
139,44,37.10469
139,45,37.345
139,46,37.167355
139,47,37.671124
139,48,38.34834
139,49,37.323215
139,50,36.851494
139,51,40.844833
139,52,42.497547
139,53,35.811543
139,54,34.761684
139,55,37.55359
139,56,40.668133
139,57,37.70579
139,58,39.61898
139,59,39.61992
139,60,43.60013
139,61,47.218006
139,62,47.286667
139,63,44.797394
139,64,43.134666
139,65,42.91021
139,66,42.318222
139,67,41.294857
139,68,41.268677
139,69,41.431618
139,70,41.572407
139,71,41.454796
139,72,37.62864
139,73,41.387573
139,74,41.608574
139,75,39.774696
139,76,46.047127
139,77,41.13839
139,78,38.95222
139,79,39.795555
139,80,40.77895
140,0,76.428
140,1,14.930128
140,2,16.72862
140,3,20.043602
140,4,14.60628
140,5,18.299557
140,6,30.990149
140,7,36.26204
140,8,38.348232
140,9,36.573708
140,10,31.94654
140,11,27.34131
140,12,31.16653
140,13,31.59835
140,14,27.069962
140,15,30.360548
140,16,33.065376
140,17,33.687653
140,18,32.00476
140,19,32.717266
140,20,28.933273
140,21,31.961838
140,22,32.941463
140,23,33.783676
140,24,30.75777
140,25,30.275612
140,26,30.9925
140,27,32.72737
140,28,30.129984
140,29,35.180126
140,30,35.712196
140,31,34.685024
140,32,36.269077
140,33,36.97215
140,34,38.53864
140,35,39.60464
140,36,38.133335
140,37,37.3615
140,38,37.190765
140,39,39.290203
140,40,40.440804
140,41,41.95826
140,42,37.968063
140,43,35.940952
140,44,36.297333
140,45,35.961803
140,46,37.523384
140,47,39.09902
140,48,37.222088
140,49,35.04678
140,50,37.8
140,51,43.052265
140,52,39.227985
140,53,40.75986
140,54,40.563313
140,55,40.912067
140,56,41.587334
140,57,41.030872
140,58,43.97168
140,59,44.969013
140,60,45.32424
140,61,46.43935
140,62,45.353928
140,63,42.790295
140,64,40.597717
140,65,41.6823
140,66,44.02619
140,67,43.847294
140,68,44.298164
140,69,42.23624
140,70,42.192432
140,71,41.053024
140,72,42.77289
140,73,42.11314
140,74,41.657646
140,75,40.98389
140,76,44.313828
140,77,42.039745
140,78,36.949497
140,79,32.980106
140,80,35.968307
141,0,15.41056
141,1,24.593012
141,2,30.917334
141,3,28.865427
141,4,32.525307
141,5,33.845604
141,6,36.92056
141,7,35.77689
141,8,38.154415
141,9,31.424128
141,10,43.78
141,11,39.191574
141,12,39.34749
141,13,36.621002
141,14,32.758972
141,15,31.635752
141,16,34.396236
141,17,32.092075
141,18,35.531734
141,19,35.045643
141,20,33.469334
141,21,34.3677
141,22,33.869915
141,23,32.04599
141,24,29.462656
141,25,27.8212
141,26,23.436445
141,27,23.469563
141,28,23.874645
141,29,23.941256
141,30,26.648628
141,31,31.793287
141,32,36.074436
141,33,38.21598
141,34,35.393368
141,35,37.44762
141,36,38.45585
141,37,38.413097
141,38,38.141613
141,39,39.283897
141,40,42.85886
141,41,39.708973
141,42,40.45324
141,43,38.477665
141,44,37.60111
141,45,36.828606
141,46,36.355953
141,47,36.86917
141,48,37.07649
141,49,38.86652
141,50,41.0236
141,51,47.290222
141,52,47.34655
141,53,44.862247
141,54,44.54502
141,55,44.038788
141,56,44.08782
141,57,44.14129
141,58,44.78019
141,59,47.476814
141,60,46.02365
141,61,47.342274
141,62,49.74418
141,63,45.836475
141,64,44.842834
141,65,45.7409
141,66,43.85211
141,67,42.97586
141,68,43.13065
141,69,41.996502
141,70,41.944145
141,71,42.14925
141,72,40.26281
141,73,38.316177
141,74,39.57477
141,75,43.38889
141,76,43.094475
141,77,42.120125
141,78,37.05144
141,79,37.581783
141,80,41.017696
142,0,59.557144
142,1,39.886814
142,2,39.010113
142,3,39.29363
142,4,38.72063
142,5,35.431763
142,6,35.997604
142,7,34.745182
142,8,34.714985
142,9,39.436596
142,10,39.086845
142,11,31.934221
142,12,25.980453
142,13,27.688307
142,14,38.473373
142,15,27.592844
142,16,31.476585
142,17,30.507725
142,18,30.770102
142,19,33.08744
142,20,35.891804
142,21,29.019878
142,22,24.024
142,23,29.643555
142,24,25.704699
142,25,24.721699
142,26,28.663595
142,27,27.398657
142,28,30.732767
142,29,34.888847
142,30,34.891644
142,31,35.280846
142,32,35.360012
142,33,37.633358
142,34,38.19563
142,35,36.5948
142,36,37.363335
142,37,38.402973
142,38,40.978455
142,39,39.154404
142,40,38.926586
142,41,39.67916
142,42,36.340687
142,43,36.285645
142,44,34.361977
142,45,36.20984
142,46,37.36019
142,47,36.07022
142,48,38.290237
142,49,39.31587
142,50,40.28995
142,51,47.424145
142,52,48.63633
142,53,48.212578
142,54,49.039047
142,55,50.422165
142,56,49.55772
142,57,48.91246
142,58,46.80773
142,59,47.516857
142,60,48.78779
142,61,53.711315
142,62,51.99356
142,63,48.198883
142,64,46.081253
142,65,44.20073
142,66,42.482708
142,67,45.373055
142,68,44.458286
142,69,41.71826
142,70,40.442352
142,71,39.77415
142,72,44.11164
142,73,39.656662
142,74,45.563667
142,75,37.364365
142,76,49.013065
142,77,44.839573
142,78,45.419945
142,79,43.65456
142,80,42.404163
143,0,45.44133
143,1,34.744984
143,2,33.165104
143,3,36.95891
143,4,40.450237
143,5,40.440445
143,6,38.556686
143,7,43.987335
143,8,31.422312
143,9,34.84816
143,10,41.583096
143,11,31.405
143,12,32.46998
143,13,32.510006
143,14,30.797066
143,15,37.898262
143,16,38.577812
143,17,40.38157
143,18,36.009357
143,19,33.848694
143,20,28.759804
143,21,27.050035
143,22,23.480164
143,23,24.45322
143,24,25.467957
143,25,23.128
143,26,23.734364
143,27,25.986942
143,28,28.185823
143,29,30.11328
143,30,31.938543
143,31,32.6441
143,32,33.42439
143,33,35.007866
143,34,35.605865
143,35,37.790924
143,36,42.19755
143,37,39.038296
143,38,39.661186
143,39,45.98725
143,40,47.332825
143,41,42.926865
143,42,46.374123
143,43,43.88088
143,44,42.52443
143,45,42.773365
143,46,42.801
143,47,41.597263
143,48,42.262764
143,49,41.19773
143,50,42.364117
143,51,48.79769
143,52,45.80042
143,53,44.64196
143,54,44.55008
143,55,44.616505
143,56,43.525715
143,57,42.953716
143,58,45.54471
143,59,44.295025
143,60,43.855404
143,61,49.833965
143,62,50.604954
143,63,44.8092
143,64,45.085335
143,65,46.59685
143,66,45.880337
143,67,41.57064
143,68,41.2871
143,69,42.845177
143,70,44.641537
143,71,40.724335
143,72,41.696987
143,73,44.688168
143,74,41.08787
143,75,40.481976
143,76,49.199432
143,77,46.324913
143,78,44.675724
143,79,48.43836
143,80,50.199924
144,0,75.166664
144,1,41.45805
144,2,31.956297
144,3,37.45948
144,4,34.94896
144,5,34.309734
144,6,35.04908
144,7,32.994133
144,8,38.480446
144,9,31.250446
144,10,36.425907
144,11,35.08611
144,12,35.282043
144,13,33.873714
144,14,33.78249
144,15,35.63309
144,16,34.764374
144,17,31.815666
144,18,33.8687
144,19,37.354504
144,20,34.013477
144,21,32.41822
144,22,26.972364
144,23,26.682333
144,24,26.889315
144,25,27.884151
144,26,30.634857
144,27,33.18953
144,28,31.40539
144,29,30.734653
144,30,33.7432
144,31,37.27226
144,32,39.86518
144,33,39.466976
144,34,38.615
144,35,39.808514
144,36,42.04343
144,37,42.146477
144,38,41.247326
144,39,41.180286
144,40,41.71182
144,41,42.566288
144,42,39.797733
144,43,43.76379
144,44,42.339256
144,45,38.781197
144,46,39.405334
144,47,40.430386
144,48,39.861393
144,49,42.671665
144,50,43.496338
144,51,50.48907
144,52,47.276844
144,53,45.56547
144,54,44.90797
144,55,45.645504
144,56,48.148544
144,57,45.228653
144,58,46.24636
144,59,41.62817
144,60,46.456844
144,61,49.21042
144,62,50.342392
144,63,44.491898
144,64,43.29569
144,65,41.273335
144,66,40.235332
144,67,38.569668
144,68,39.296017
144,69,38.63149
144,70,40.78764
144,71,41.71585
144,72,43.42328
144,73,44.997883
144,74,43.97874
144,75,46.360962
144,76,46.0555
144,77,47.445835
144,78,46.611607
144,79,46.351555
144,80,48.312862
145,0,28.553066
145,1,36.651215
145,2,36.569263
145,3,33.467587
145,4,31.498058
145,5,36.23795
145,6,41.448196
145,7,41.703983
145,8,40.641556
145,9,35.70953
145,10,36.597496
145,11,38.900158
145,12,37.893024
145,13,37.06567
145,14,38.75124
145,15,34.425213
145,16,34.64485
145,17,33.453384
145,18,32.06373
145,19,30.527493
145,20,22.080357
145,21,27.628433
145,22,25.349052
145,23,23.609638
145,24,29.237755
145,25,31.878176
145,26,31.941793
145,27,36.05376
145,28,37.366974
145,29,38.90999
145,30,38.5628
145,31,39.22744
145,32,42.842636
145,33,45.97815
145,34,44.48008
145,35,45.3118
145,36,46.796192
145,37,47.426937
145,38,46.279095
145,39,47.225163
145,40,49.051163
145,41,46.83217
145,42,46.076
145,43,41.81364
145,44,40.45034
145,45,39.79888
145,46,39.889442
145,47,43.074318
145,48,43.127857
145,49,42.384995
145,50,43.691277
145,51,50.009407
145,52,50.595715
145,53,42.65817
145,54,40.098667
145,55,39.434475
145,56,38.104
145,57,37.88877
145,58,38.123917
145,59,41.027287
145,60,40.349155
145,61,45.02124
145,62,44.66849
145,63,39.563423
145,64,35.976273
145,65,36.804634
145,66,40.877537
145,67,40.814335
145,68,44.392998
145,69,44.030445
145,70,44.422962
145,71,45.24975
145,72,46.693317
145,73,47.12995
145,74,49.902164
145,75,40.58805
145,76,50.116573
145,77,47.709553
145,78,45.834587
145,79,43.40446
145,80,46.752552
146,0,37.57478
146,1,29.035368
146,2,32.781242
146,3,32.897335
146,4,39.145332
146,5,36.5153
146,6,35.054066
146,7,40.580093
146,8,39.820446
146,9,45.08962
146,10,42.79547
146,11,37.247738
146,12,30.94899
146,13,30.950815
146,14,32.07491
146,15,29.0676
146,16,30.984827
146,17,30.475973
146,18,28.738134
146,19,28.87503
146,20,27.586914
146,21,28.793362
146,22,28.538145
146,23,31.499973
146,24,32.49577
146,25,35.465332
146,26,35.74252
146,27,37.264156
146,28,39.314728
146,29,38.362247
146,30,39.86828
146,31,41.790054
146,32,43.668
146,33,42.922848
146,34,41.131947
146,35,40.783688
146,36,41.18864
146,37,42.029224
146,38,42.565945
146,39,44.31822
146,40,46.380363
146,41,46.84215
146,42,40.654247
146,43,46.32033
146,44,42.697727
146,45,41.58813
146,46,43.309444
146,47,42.526154
146,48,44.397694
146,49,44.947563
146,50,46.87216
146,51,51.635693
146,52,50.6924
146,53,44.869686
146,54,41.419735
146,55,40.9072
146,56,43.317463
146,57,41.80558
146,58,42.906864
146,59,39.91518
146,60,39.448658
146,61,43.646667
146,62,45.399673
146,63,41.502216
146,64,42.37482
146,65,39.281883
146,66,39.58604
146,67,37.28863
146,68,39.961254
146,69,41.221424
146,70,41.697334
146,71,42.458138
146,72,42.147903
146,73,42.415756
146,74,44.40135
146,75,43.136787
146,76,48.047535
146,77,43.982094
146,78,43.18685
146,79,44.890766
146,80,46.4162
147,0,37.551556
147,1,44.63372
147,2,40.544987
147,3,39.764217
147,4,38.533558
147,5,38.116093
147,6,41.811
147,7,41.75458
147,8,40.049778
147,9,33.614307
147,10,37.873734
147,11,34.78083
147,12,28.657413
147,13,29.694332
147,14,27.6864
147,15,27.76529
147,16,27.793808
147,17,32.561752
147,18,32.642906
147,19,34.925194
147,20,32.508305
147,21,30.084476
147,22,35.059998
147,23,32.838142
147,24,34.92572
147,25,36.06333
147,26,36.125565
147,27,37.009933
147,28,38.308636
147,29,39.764233
147,30,40.445347
147,31,41.44009
147,32,44.045155
147,33,40.9508
147,34,38.68862
147,35,37.938152
147,36,38.586185
147,37,36.83367
147,38,37.49657
147,39,38.056015
147,40,41.823532
147,41,42.412247
147,42,43.36541
147,43,40.686863
147,44,41.377663
147,45,41.516117
147,46,40.960415
147,47,38.75134
147,48,38.519886
147,49,38.897835
147,50,41.119396
147,51,45.444496
147,52,44.5805
147,53,38.601974
147,54,40.80544
147,55,39.15618
147,56,40.247105
147,57,40.42203
147,58,39.672386
147,59,42.415848
147,60,44.506
147,61,48.69137
147,62,46.613083
147,63,43.48803
147,64,44.676
147,65,44.680973
147,66,44.44078
147,67,46.022835
147,68,44.886845
147,69,43.065674
147,70,42.65756
147,71,43.699974
147,72,43.74373
147,73,47.191544
147,74,45.767242
147,75,39.003555
147,76,48.90986
147,77,44.64362
147,78,42.730705
147,79,42.867165
147,80,39.109154
148,0,45.407078
148,1,36.955242
148,2,32.596878
148,3,40.183765
148,4,40.836716
148,5,39.95647
148,6,40.449017
148,7,42.857143
148,8,41.19013
148,9,46.79436
148,10,44.788208
148,11,40.99557
148,12,35.79463
148,13,34.21227
148,14,36.038967
148,15,35.34254
148,16,32.468643
148,17,32.8984
148,18,36.194862
148,19,31.631199
148,20,28.284817
148,21,29.094864
148,22,28.021547
148,23,31.473902
148,24,32.477898
148,25,33.57699
148,26,32.0988
148,27,32.566883
148,28,34.97753
148,29,36.935318
148,30,36.924522
148,31,37.16385
148,32,37.28883
148,33,41.024113
148,34,36.110928
148,35,37.645542
148,36,39.17065
148,37,38.045334
148,38,36.800392
148,39,37.296257
148,40,37.944572
148,41,39.7129
148,42,35.49319
148,43,38.149685
148,44,39.703594
148,45,37.818836
148,46,39.05371
148,47,35.922127
148,48,33.96381
148,49,36.317085
148,50,35.2308
148,51,40.64604
148,52,41.06515
148,53,43.740086
148,54,42.46
148,55,41.9496
148,56,41.84538
148,57,40.832
148,58,40.62683
148,59,41.704258
148,60,43.625523
148,61,42.490963
148,62,46.568176
148,63,42.056854
148,64,40.249474
148,65,41.421566
148,66,42.935772
148,67,42.76203
148,68,41.41994
148,69,41.771427
148,70,38.656345
148,71,39.274334
148,72,38.979916
148,73,40.220356
148,74,40.11256
148,75,42.721066
148,76,45.05743
148,77,42.09174
148,78,41.8335
148,79,34.087513
148,80,38.990585
149,0,38.9565
149,1,40.96141
149,2,39.978073
149,3,44.687214
149,4,43.531406
149,5,41.56352
149,6,43.467716
149,7,43.889225
149,8,43.074356
149,9,41.863853
149,10,42.859756
149,11,39.29873
149,12,34.37698
149,13,36.300358
149,14,39.566933
149,15,38.60595
149,16,39.082523
149,17,39.699883
149,18,36.612774
149,19,37.549942
149,20,33.832268
149,21,31.263693
149,22,30.455212
149,23,32.088127
149,24,33.03312
149,25,34.823895
149,26,35.096977
149,27,35.913834
149,28,37.194828
149,29,37.325184
149,30,35.523376
149,31,37.899914
149,32,38.389847
149,33,39.750988
149,34,38.177334
149,35,37.190052
149,36,36.012764
149,37,37.310493
149,38,36.09085
149,39,35.83638
149,40,39.009884
149,41,38.217667
149,42,33.70889
149,43,34.937237
149,44,33.484646
149,45,34.233307
149,46,35.52433
149,47,35.46369
149,48,36.132133
149,49,35.493015
149,50,39.07746
149,51,45.710922
149,52,45.655132
149,53,43.361786
149,54,42.78835
149,55,45.06211
149,56,42.90524
149,57,41.316906
149,58,39.157745
149,59,40.674625
149,60,42.13353
149,61,44.96745
149,62,44.524944
149,63,38.011166
149,64,39.267666
149,65,37.158833
149,66,36.216366
149,67,33.225334
149,68,32.690517
149,69,31.694199
149,70,34.977497
149,71,34.121624
149,72,32.049225
149,73,32.198223
149,74,36.675022
149,75,27.188984
149,76,32.273243
149,77,28.403814
149,78,28.172907
149,79,32.660076
149,80,37.25578
150,0,46.933334
150,1,43.428772
150,2,41.495197
150,3,45.19763
150,4,43.863697
150,5,44.678665
150,6,46.61998
150,7,45.725903
150,8,38.125523
150,9,41.782574
150,10,39.715958
150,11,39.893066
150,12,38.299355
150,13,35.31028
150,14,36.399292
150,15,37.697655
150,16,37.29061
150,17,39.022682
150,18,39.37495
150,19,41.100765
150,20,40.21055
150,21,32.403934
150,22,35.12608
150,23,34.25317
150,24,29.518402
150,25,29.964823
150,26,30.937286
150,27,35.126667
150,28,35.6605
150,29,34.33304
150,30,37.11855
150,31,36.418007
150,32,38.097622
150,33,37.027504
150,34,36.58319
150,35,34.693226
150,36,35.36814
150,37,39.766834
150,38,41.606228
150,39,41.33429
150,40,39.406055
150,41,41.193245
150,42,37.49828
150,43,38.3511
150,44,36.956467
150,45,33.420345
150,46,34.820694
150,47,36.930847
150,48,37.418213
150,49,37.608765
150,50,41.249027
150,51,44.45257
150,52,44.979687
150,53,41.537502
150,54,43.387897
150,55,44.118183
150,56,43.147827
150,57,39.685497
150,58,39.879044
150,59,38.870052
150,60,37.72863
150,61,36.360134
150,62,39.469288
150,63,36.763706
150,64,31.858095
150,65,32.339718
150,66,33.784668
150,67,30.98195
150,68,30.976444
150,69,26.868689
150,70,28.787422
150,71,26.712976
150,72,25.513186
150,73,22.864655
150,74,21.982471
150,75,30.440786
150,76,31.229315
150,77,24.402704
150,78,23.041676
150,79,22.241125
150,80,23.943945
151,0,44.088
151,1,36.320614
151,2,34.848263
151,3,35.27412
151,4,36.6538
151,5,35.348377
151,6,34.145046
151,7,35.76312
151,8,39.35347
151,9,39.76968
151,10,40.62763
151,11,36.781933
151,12,33.80432
151,13,36.379833
151,14,36.939556
151,15,34.598667
151,16,34.859447
151,17,34.76669
151,18,33.509365
151,19,32.85006
151,20,33.926598
151,21,33.64149
151,22,36.617104
151,23,37.130436
151,24,31.944712
151,25,31.676239
151,26,29.840176
151,27,30.842833
151,28,32.132668
151,29,34.44616
151,30,34.061306
151,31,38.0055
151,32,37.989487
151,33,39.599117
151,34,36.926384
151,35,35.892498
151,36,38.077244
151,37,36.904873
151,38,39.556522
151,39,37.695168
151,40,38.809555
151,41,37.16443
151,42,35.0383
151,43,34.248962
151,44,34.753414
151,45,35.50687
151,46,31.812574
151,47,34.99019
151,48,35.79771
151,49,33.37253
151,50,36.85521
151,51,43.487305
151,52,42.443047
151,53,39.62391
151,54,37.030117
151,55,36.90532
151,56,43.49586
151,57,40.5857
151,58,33.666454
151,59,34.662704
151,60,34.358807
151,61,33.457985
151,62,36.3581
151,63,30.476759
151,64,25.692884
151,65,27.863594
151,66,27.1116
151,67,26.00122
151,68,23.890892
151,69,24.648087
151,70,16.459717
151,71,15.379378
151,72,20.035305
151,73,21.281471
151,74,25.98145
151,75,19.041616
151,76,24.805973
151,77,34.42545
151,78,21.125608
151,79,20.578148
151,80,37.17511
152,0,58.60311
152,1,37.87205
152,2,37.74141
152,3,37.837334
152,4,36.386204
152,5,36.12866
152,6,37.831047
152,7,37.521053
152,8,37.742664
152,9,39.11371
152,10,42.584236
152,11,38.59404
152,12,30.065487
152,13,31.91968
152,14,33.31543
152,15,33.073853
152,16,35.32636
152,17,32.54778
152,18,31.428196
152,19,29.854
152,20,30.304098
152,21,30.942041
152,22,28.432114
152,23,32.98344
152,24,31.06669
152,25,31.085636
152,26,29.325665
152,27,31.673052
152,28,32.305035
152,29,32.02739
152,30,31.549454
152,31,31.483915
152,32,35.6345
152,33,34.552876
152,34,33.8184
152,35,36.661213
152,36,38.196384
152,37,38.224167
152,38,37.550415
152,39,38.542805
152,40,34.536835
152,41,34.300335
152,42,35.112465
152,43,34.06968
152,44,34.190216
152,45,32.7943
152,46,33.947533
152,47,32.946754
152,48,35.648
152,49,33.167973
152,50,32.959354
152,51,38.623356
152,52,37.258286
152,53,32.980015
152,54,31.744637
152,55,26.29673
152,56,28.600565
152,57,28.002234
152,58,23.189793
152,59,25.095572
152,60,27.831316
152,61,29.515236
152,62,26.62928
152,63,26.86646
152,64,25.949097
152,65,23.77826
152,66,23.27858
152,67,20.748158
152,68,18.516382
152,69,14.458075
152,70,18.338766
152,71,15.449898
152,72,20.018005
152,73,27.883429
152,74,32.319546
152,75,19.238153
152,76,29.348646
152,77,25.673435
152,78,20.325539
152,79,19.863966
152,80,38.32171
153,0,45.656487
153,1,36.65519
153,2,36.54912
153,3,36.609943
153,4,35.014343
153,5,40.121662
153,6,39.847317
153,7,40.26938
153,8,40.91943
153,9,33.077885
153,10,38.867928
153,11,37.095413
153,12,31.983232
153,13,35.153904
153,14,35.814888
153,15,32.051155
153,16,32.034256
153,17,30.598742
153,18,30.640684
153,19,33.85028
153,20,34.272472
153,21,26.400257
153,22,28.6495
153,23,23.564627
153,24,25.927187
153,25,28.92182
153,26,30.610842
153,27,30.239073
153,28,31.516813
153,29,31.18356
153,30,33.624
153,31,32.373283
153,32,35.00487
153,33,37.621334
153,34,35.591496
153,35,36.558018
153,36,35.701244
153,37,35.61098
153,38,35.33585
153,39,33.765488
153,40,32.599705
153,41,33.67078
153,42,31.813261
153,43,31.659885
153,44,30.14
153,45,30.371908
153,46,30.944475
153,47,29.077936
153,48,29.142494
153,49,30.964552
153,50,33.985207
153,51,37.83289
153,52,37.180817
153,53,29.10668
153,54,29.731878
153,55,26.098482
153,56,25.601818
153,57,23.40976
153,58,28.00189
153,59,22.920835
153,60,27.838196
153,61,24.229786
153,62,27.619562
153,63,17.8849
153,64,16.574997
153,65,15.584957
153,66,19.711412
153,67,12.778104
153,68,10.972229
153,69,12.511898
153,70,18.134977
153,71,14.817808
153,72,21.396969
153,73,27.156305
153,74,22.975264
153,75,32.494377
153,76,31.024115
153,77,39.01694
153,78,27.141075
153,79,24.293049
153,80,27.888151
154,0,34.424393
154,1,40.48609
154,2,40.86352
154,3,44.610867
154,4,46.549698
154,5,41.57022
154,6,45.9448
154,7,47.914665
154,8,41.609333
154,9,38.38729
154,10,44.487827
154,11,42.118954
154,12,34.891155
154,13,32.04373
154,14,31.742435
154,15,30.847944
154,16,29.997507
154,17,28.813576
154,18,30.179407
154,19,33.53212
154,20,31.775333
154,21,33.273834
154,22,33.406284
154,23,28.668852
154,24,32.785835
154,25,29.16656
154,26,27.140526
154,27,30.897263
154,28,32.605835
154,29,31.903154
154,30,31.591612
154,31,34.879604
154,32,37.256016
154,33,35.141857
154,34,33.807755
154,35,32.173824
154,36,34.215355
154,37,33.41153
154,38,34.586338
154,39,32.05387
154,40,29.484797
154,41,31.282953
154,42,28.721136
154,43,28.694086
154,44,25.24764
154,45,25.941004
154,46,25.714724
154,47,26.306223
154,48,26.920666
154,49,29.98444
154,50,27.145006
154,51,24.25373
154,52,37.038456
154,53,26.364113
154,54,27.055765
154,55,24.88
154,56,23.03972
154,57,19.155989
154,58,17.733528
154,59,23.132637
154,60,19.762678
154,61,25.084415
154,62,22.363626
154,63,15.133718
154,64,16.976324
154,65,20.42964
154,66,20.645123
154,67,18.384613
154,68,22.149706
154,69,19.499949
154,70,27.442114
154,71,27.373215
154,72,30.471663
154,73,33.378033
154,74,32.199333
154,75,25.152111
154,76,30.55871
